utility_id,year,ctu_id,customer_class_id,mwh_per_year,number_of_customers
85,2015,2395696,11,29.32,NULL
85,2015,2395696,8,3563.635,97
85,2015,2395696,1,4417.038,579
85,2015,2395696,5,8019.853,676
85,2015,2395708,11,5.081,NULL
85,2015,2395708,9,24.315,NULL
85,2015,2395708,1,2830.19,461
85,2015,2395708,8,4950.512,41
85,2015,2395708,5,7810.098,502
85,2015,2395725,11,240.617,NULL
85,2015,2395725,9,12.455,NULL
85,2015,2395725,10,24.578,NULL
85,2015,2395725,8,31512.209,399
85,2015,2395725,1,48220.555,4821
85,2015,2395725,5,80010.414,5220
85,2015,2395733,11,201.328,NULL
85,2015,2395733,9,287.108,NULL
85,2015,2395733,10,29.461,NULL
85,2015,2395733,7,53737.244,752
85,2015,2395733,5,84095.495,5486
85,2015,2395733,1,29840.354,4734
85,2015,2395756,9,2.53,NULL
85,2015,2395756,10,4.525,NULL
85,2015,2395756,11,83.079,NULL
85,2015,2395756,1,6649.101,742
85,2015,2395756,7,10377.186,267
85,2015,2395756,5,17116.421,1009
85,2015,2395764,11,41.552,NULL
85,2015,2395764,7,2175.523,60
85,2015,2395764,1,2514.501,275
85,2015,2395764,5,4731.576,335
85,2015,2395818,11,167.198,NULL
85,2015,2395818,10,34.069,NULL
85,2015,2395818,9,34.777,NULL
85,2015,2395818,5,42186.746,3171
85,2015,2395818,8,14412.753,210
85,2015,2395818,1,27537.949,2961
85,2016,2395285,10,7.887,NULL
85,2016,2395285,9,40.567,NULL
85,2016,2395285,11,134.983,NULL
85,2016,2395285,7,56944.696,395
85,2016,2395285,5,70265.147,2204
85,2016,2395285,1,13137.014,1809
85,2016,2395287,9,241.495,NULL
85,2016,2395287,11,290.184,NULL
85,2016,2395287,10,1028.92,NULL
85,2016,2395287,1,78126.218,10804
85,2016,2395287,7,117732.248,1077
85,2016,2395287,5,197419.065,11881
85,2016,2395345,7,NULL,17816
85,2016,2395345,5,NULL,192213
85,2016,2395345,10,2563.671,NULL
85,2016,2395345,11,13138.502,NULL
85,2016,2395345,9,15133.256,NULL
85,2016,2395345,1,970342.004,174397
85,2016,2395350,9,447.628,NULL
85,2016,2395350,10,560.333,NULL
85,2016,2395350,11,869.769,NULL
85,2016,2395350,2,167864.242,1941
85,2016,2395350,1,199595.261,23768
85,2016,2395350,3,239267.403,386
85,2016,2395350,5,608604.636,26095
85,2016,2395351,11,41.876,NULL
85,2016,2395351,8,72.313,26
85,2016,2395351,1,4453.58,238
85,2016,2395351,5,4567.769,264
85,2016,2395352,11,162.226,NULL
85,2016,2395352,10,2.555,NULL
85,2016,2395352,9,10.595,NULL
85,2016,2395352,5,34726.463,2287
85,2016,2395352,8,5417.536,236
85,2016,2395352,1,29133.551,2051
85,2016,2395420,9,0,NULL
85,2016,2395420,11,11.073,NULL
85,2016,2395420,7,3197.732,108
85,2016,2395420,1,4244.769,300
85,2016,2395420,5,7453.574,408
85,2016,2395429,9,181.456,NULL
85,2016,2395429,10,147.359,NULL
85,2016,2395429,11,443.27,NULL
85,2016,2395429,1,92575.629,12694
85,2016,2395429,8,118658.761,1235
85,2016,2395429,5,212006.475,13929
85,2016,2395483,11,172.249,NULL
85,2016,2395483,10,93.591,NULL
85,2016,2395483,1,12042.012,1472
85,2016,2395483,7,17174.309,253
85,2016,2395483,5,29482.161,1725
85,2016,2395589,10,2.554,NULL
85,2016,2395589,9,31.297,NULL
85,2016,2395589,11,92.822,NULL
85,2016,2395589,1,36313.82,3274
85,2016,2395589,5,58692.568,3770
85,2016,2395589,7,22252.075,496
85,2016,2395599,8,NULL,NULL
85,2016,2395599,9,5.784,NULL
85,2016,2395599,11,32.801,NULL
85,2016,2395599,1,3859.915,507
85,2016,2395599,5,3898.5,507
85,2016,2395609,10,5.109,NULL
85,2016,2395609,9,19.618,NULL
85,2016,2395609,11,50.58,NULL
85,2016,2395609,7,2400.189,89
85,2016,2395609,1,7120.496,736
85,2016,2395609,5,9595.992,825
85,2016,2395610,8,NULL,NULL
85,2016,2395610,11,5.055,NULL
85,2016,2395610,1,1455.791,126
85,2016,2395610,5,1460.846,126
85,2016,2395614,10,123.683,NULL
85,2016,2395614,11,733.821,NULL
85,2016,2395614,1,41731.931,4342
85,2016,2395614,7,152527.989,742
85,2016,2395614,5,195117.424,5084
85,2016,2395626,8,NULL,NULL
85,2016,2395626,11,39.673,NULL
85,2016,2395626,1,2233.284,311
85,2016,2395626,5,2272.957,311
85,2016,2395642,10,1.971,NULL
85,2016,2395642,9,24.5,NULL
85,2016,2395642,11,28.833,NULL
85,2016,2395642,8,4479.569,76
85,2016,2395642,1,5268.609,1210
85,2016,2395642,5,9803.482,1286
85,2016,2395696,10,9.754,NULL
85,2016,2395696,11,29.002,NULL
85,2016,2395696,8,3604.596,86
85,2016,2395696,1,4277.797,576
85,2016,2395696,5,7921.149,662
85,2016,2395708,9,18.445,NULL
85,2016,2395708,1,2839.06,461
85,2016,2395708,8,4943.213,41
85,2016,2395708,5,7800.718,502
85,2016,2395725,11,235.535,NULL
85,2016,2395725,9,11.985,NULL
85,2016,2395725,10,23.963,NULL
85,2016,2395725,8,30753.356,401
85,2016,2395725,1,47296.928,4857
85,2016,2395725,5,78321.767,5258
85,2016,2395733,9,198.197,NULL
85,2016,2395733,11,200.877,NULL
85,2016,2395733,10,28.854,NULL
85,2016,2395733,7,52638.533,768
85,2016,2395733,5,83165.369,5510
85,2016,2395733,1,30098.908,4742
85,2016,2395756,9,2.633,NULL
85,2016,2395756,10,4.525,NULL
85,2016,2395756,11,83.08,NULL
85,2016,2395756,1,6733.684,742
85,2016,2395756,7,9792.832,264
85,2016,2395756,5,16616.754,1006
85,2016,2395764,11,41.254,NULL
85,2016,2395764,7,2166.986,59
85,2016,2395764,1,2505.865,275
85,2016,2395764,5,4714.105,334
85,2016,2395818,11,167.506,NULL
85,2016,2395818,10,34.068,NULL
85,2016,2395818,9,39.594,NULL
85,2016,2395818,5,40136.309,3252
85,2016,2395818,8,12237.538,208
85,2016,2395818,1,27657.603,3044
85,2017,2395285,10,7.886,NULL
85,2017,2395285,9,49.968,NULL
85,2017,2395285,11,101.202,NULL
85,2017,2395285,7,56677.76,411
85,2017,2395285,5,69592.922,2220
85,2017,2395285,1,12756.106,1809
85,2017,2395287,9,260.457,NULL
85,2017,2395287,11,290.116,NULL
85,2017,2395287,10,1006.63,NULL
85,2017,2395287,1,73990.335,10805
85,2017,2395287,7,113306.763,1082
85,2017,2395287,5,188854.301,11887
85,2017,2395345,7,NULL,17890
85,2017,2395345,5,NULL,194209
85,2017,2395345,10,2426.601,NULL
85,2017,2395345,11,12418.208,NULL
85,2017,2395345,9,13155.588,NULL
85,2017,2395345,1,950158.84,176319
85,2017,2395351,11,28.112,NULL
85,2017,2395351,8,81.225,29
85,2017,2395351,1,4233.801,236
85,2017,2395351,5,4343.138,265
85,2017,2395352,11,151.383,NULL
85,2017,2395352,10,2.554,NULL
85,2017,2395352,9,10.672,NULL
85,2017,2395352,5,35518.831,2364
85,2017,2395352,8,5724.614,228
85,2017,2395352,1,29629.608,2136
85,2017,2395420,9,0.845,NULL
85,2017,2395420,11,7.887,NULL
85,2017,2395420,7,3211.156,108
85,2017,2395420,1,4149.432,301
85,2017,2395420,5,7369.32,409
85,2017,2395429,10,210.034,NULL
85,2017,2395429,9,132.607,NULL
85,2017,2395429,11,405.071,NULL
85,2017,2395429,1,89706.215,12780
85,2017,2395429,8,113822.99,1263
85,2017,2395429,5,204276.917,14043
85,2017,2395483,11,174.196,NULL
85,2017,2395483,10,93.927,NULL
85,2017,2395483,1,11929.464,1483
85,2017,2395483,7,16491.341,255
85,2017,2395483,5,28688.928,1738
85,2017,2395589,10,2.554,NULL
85,2017,2395589,9,33.434,NULL
85,2017,2395589,11,85.21,NULL
85,2017,2395589,1,38089.584,3546
85,2017,2395589,5,60948.326,4088
85,2017,2395589,7,22737.544,542
85,2017,2395599,9,6.321,NULL
85,2017,2395599,11,18.4,NULL
85,2017,2395599,8,30.053,23
85,2017,2395599,1,3742.268,507
85,2017,2395599,5,3797.042,530
85,2017,2395609,10,5.108,NULL
85,2017,2395609,9,16.869,NULL
85,2017,2395609,11,24.091,NULL
85,2017,2395609,8,2043.341,89
85,2017,2395609,1,7079.22,734
85,2017,2395609,5,9168.629,823
85,2017,2395610,8,NULL,NULL
85,2017,2395610,11,2.534,NULL
85,2017,2395610,1,1351.748,126
85,2017,2395610,5,1354.282,126
85,2017,2395614,10,97.245,NULL
85,2017,2395614,11,759.349,NULL
85,2017,2395614,1,41444.396,4494
85,2017,2395614,7,155515.034,747
85,2017,2395614,5,197816.024,5241
85,2017,2395626,8,NULL,NULL
85,2017,2395626,11,39.631,NULL
85,2017,2395626,1,2297.016,311
85,2017,2395626,5,2336.647,311
85,2017,2395642,10,1.972,NULL
85,2017,2395642,11,13.922,NULL
85,2017,2395642,9,23.778,NULL
85,2017,2395642,8,4284.537,75
85,2017,2395642,1,5571.281,1210
85,2017,2395642,5,9895.49,1285
85,2017,2395696,10,9.859,NULL
85,2017,2395696,11,29.32,NULL
85,2017,2395696,8,3679.532,87
85,2017,2395696,1,4232.398,573
85,2017,2395696,5,7951.109,660
85,2017,2395708,11,3.402,NULL
85,2017,2395708,9,11.63,NULL
85,2017,2395708,1,2740.295,461
85,2017,2395708,8,4823.895,41
85,2017,2395708,5,7579.222,502
85,2017,2395725,11,193.08,NULL
85,2017,2395725,9,11.277,NULL
85,2017,2395725,10,24.577,NULL
85,2017,2395725,1,46718.64,4907
85,2017,2395725,5,77119.65,5313
85,2017,2395725,8,30172.076,406
85,2017,2395733,9,192.034,NULL
85,2017,2395733,11,201.871,NULL
85,2017,2395733,10,28.854,NULL
85,2017,2395733,7,52915.937,770
85,2017,2395733,5,82545.85,5514
85,2017,2395733,1,29207.154,4744
85,2017,2395756,9,3.745,NULL
85,2017,2395756,10,4.525,NULL
85,2017,2395756,11,68.103,NULL
85,2017,2395756,1,6461.221,751
85,2017,2395756,7,9453.072,266
85,2017,2395756,5,15990.666,1017
85,2017,2395764,11,33.058,NULL
85,2017,2395764,7,2175.776,59
85,2017,2395764,1,2415.176,275
85,2017,2395764,5,4624.01,334
85,2017,2395818,10,34.069,NULL
85,2017,2395818,9,38.817,NULL
85,2017,2395818,11,62.755,NULL
85,2017,2395818,5,41240.166,3263
85,2017,2395818,8,14208.767,216
85,2017,2395818,1,26895.758,3047
85,2018,2395838,1,131243.968,15325
85,2018,2395841,1,5565.902,755
85,2018,2395846,1,118781.525,15648
85,2018,2395854,1,234.337,16
85,2018,2395876,1,86229.497,11471
85,2018,2395877,1,39033.965,2934
85,2018,2395918,1,60592.562,8404
85,2018,2395934,1,19587.055,2822
85,2018,2395935,1,5469.575,1084
85,2018,2395969,1,70654.674,7973
85,2018,2396006,1,4136.427,197
85,2018,2396081,1,52239.386,3187
85,2018,2396098,1,7755.472,1273
85,2018,2396211,1,2029.997,142
85,2018,2396242,1,215957.004,26707
85,2018,2396284,1,33604.186,3841
85,2018,2396311,1,NULL,NULL
85,2018,2396316,1,1420.204,153
85,2018,2396362,1,98925.205,15597
85,2018,2396388,1,43871.719,6242
85,2018,2396406,1,6563.246,831
85,2018,2396415,1,44176.097,4316
85,2018,2396433,1,50313.722,5839
85,2018,2396435,1,103038.005,15389
85,2018,2396471,1,23620.053,3822
85,2018,2396475,1,8332.251,925
85,2018,2396511,1,724332.899,117178
85,2018,2396516,1,17219.468,2086
85,2018,2396543,1,27152.311,3532
85,2018,2396548,1,15889.777,1351
85,2018,2397036,1,8774.927,671
85,2018,2397106,1,26166.207,3319
85,2018,2397127,1,1462.424,162
85,2018,2397135,1,18884.853,1752
85,2018,2397159,1,37766.997,4001
85,2018,2397211,1,15079.191,1735
85,2018,2397235,1,23990.35,2167
85,2018,2397275,1,57520.693,9110
85,2018,2397299,1,77260.969,10491
85,2018,2397314,1,1829.221,236
85,2018,2397369,1,241234.477,26857
85,2018,2397370,1,5151.398,204
85,2018,2395876,2,29719.646,602
85,2018,2396098,2,11977.549,299
85,2018,2396242,2,142811.624,2321
85,2018,2396284,2,14315.68,359
85,2018,2396362,2,45510.402,1043
85,2018,2396415,2,37360.613,660
85,2018,2397235,2,27120.38,472
85,2018,2397369,2,119441.81,2062
85,2018,2395876,3,114958.62,109
85,2018,2396098,3,6984.389,74
85,2018,2396242,3,348469.463,691
85,2018,2396284,3,12698.532,53
85,2018,2396362,3,80137.01,124
85,2018,2396415,3,109879.409,219
85,2018,2397235,3,22509.049,48
85,2018,2397369,3,164541.673,302
85,2018,2395838,5,347361.066,16682
85,2018,2395841,5,17946.07,937
85,2018,2395846,5,310182.711,17353
85,2018,2395854,5,28904.986,152
85,2018,2395876,5,231809.295,12182
85,2018,2395877,5,47496.974,3202
85,2018,2395918,5,141769.631,9355
85,2018,2395934,5,46034.148,3282
85,2018,2395935,5,16031.483,1231
85,2018,2395969,5,156835.277,9016
85,2018,2396006,5,4140.087,197
85,2018,2396081,5,71087.851,3598
85,2018,2396098,5,26853.041,1646
85,2018,2396211,5,2107.017,142
85,2018,2396242,5,709122.907,29719
85,2018,2396284,5,60933.77,4253
85,2018,2396311,5,NULL,NULL
85,2018,2396316,5,2100.866,197
85,2018,2396362,5,226615.305,16764
85,2018,2396388,5,73101.81,6669
85,2018,2396406,5,8349.504,928
85,2018,2396415,5,191713.367,5195
85,2018,2396433,5,165414.783,6629
85,2018,2396435,5,389155.271,17637
85,2018,2396471,5,60855.963,4222
85,2018,2396475,5,11167.666,1057
85,2018,2396511,5,2737796.514,129857
85,2018,2396516,5,30737.157,2339
85,2018,2396543,5,89181.593,3907
85,2018,2396548,5,19926.7,1494
85,2018,2397036,5,10166.937,753
85,2018,2397106,5,87770.308,3804
85,2018,2397127,5,1493.078,162
85,2018,2397135,5,26387.513,1961
85,2018,2397159,5,91874.768,4515
85,2018,2397211,5,23453.195,1903
85,2018,2397235,5,73985.938,2687
85,2018,2397275,5,144058.933,10188
85,2018,2397299,5,183272.836,11654
85,2018,2397314,5,2064.044,265
85,2018,2397369,5,527223.118,29221
85,2018,2397370,5,5152.322,204
85,2018,2395838,7,214525.224,1357
85,2018,2395841,7,12323.561,182
85,2018,2395918,7,80393.665,951
85,2018,2395934,7,26258.702,460
85,2018,2395935,7,10540.108,147
85,2018,2395969,7,85446.171,1043
85,2018,2396081,7,18712.066,411
85,2018,2396435,7,284982.024,2248
85,2018,2396471,7,36980.036,400
85,2018,2396511,7,1997177.358,12679
85,2018,2396543,7,61681.545,375
85,2018,2397106,7,61403.833,485
85,2018,2397135,7,7389.179,209
85,2018,2397159,7,53706.171,514
85,2018,2397275,7,86161.972,1078
85,2018,2397299,7,105386.691,1163
85,2018,2395846,8,190448.313,1705
85,2018,2395854,8,28576.823,136
85,2018,2395877,8,8368.751,268
85,2018,2396006,8,NULL,NULL
85,2018,2396211,8,NULL,NULL
85,2018,2396316,8,661.577,44
85,2018,2396388,8,28741.337,427
85,2018,2396406,8,1740.633,97
85,2018,2396433,8,114497.198,790
85,2018,2396475,8,2767.245,132
85,2018,2396516,8,13409.141,253
85,2018,2396548,8,4004.798,143
85,2018,2397036,8,1369.478,82
85,2018,2397127,8,NULL,NULL
85,2018,2397211,8,8202.304,168
85,2018,2397314,8,192.633,29
85,2018,2397370,8,NULL,NULL
85,2018,2395838,9,313.046,NULL
85,2018,2395841,9,6.432,NULL
85,2018,2395846,9,271.442,NULL
85,2018,2395854,9,81.543,NULL
85,2018,2395876,9,241.04,NULL
85,2018,2395877,9,8.892,NULL
85,2018,2395918,9,157.895,NULL
85,2018,2395934,9,36.308,NULL
85,2018,2395935,9,8.633,NULL
85,2018,2395969,9,49.138,NULL
85,2018,2396081,9,31.535,NULL
85,2018,2396098,9,74.206,NULL
85,2018,2396211,9,77.02,NULL
85,2018,2396242,9,288.805,NULL
85,2018,2396284,9,35.162,NULL
85,2018,2396362,9,616.486,NULL
85,2018,2396388,9,109.385,NULL
85,2018,2396406,9,1.948,NULL
85,2018,2396415,9,57.446,NULL
85,2018,2396433,9,39.861,NULL
85,2018,2396435,9,486.288,NULL
85,2018,2396471,9,8.437,NULL
85,2018,2396511,9,5057.95,NULL
85,2018,2396543,9,18.505,NULL
85,2018,2396548,9,25.261,NULL
85,2018,2397106,9,96.727,NULL
85,2018,2397135,9,0,NULL
85,2018,2397159,9,24.24,NULL
85,2018,2397211,9,9.123,NULL
85,2018,2397235,9,198.07,NULL
85,2018,2397275,9,181.97,NULL
85,2018,2397299,9,43.946,NULL
85,2018,2397369,9,132.957,NULL
85,2018,2397370,9,0.654,NULL
85,2018,2395838,10,601.009,NULL
85,2018,2395846,10,252.398,NULL
85,2018,2395854,10,10.29,NULL
85,2018,2395876,10,350.169,NULL
85,2018,2395877,10,14.78,NULL
85,2018,2395918,10,435.739,NULL
85,2018,2395934,10,2.263,NULL
85,2018,2395969,10,74.791,NULL
85,2018,2396006,10,2.957,NULL
85,2018,2396081,10,54.042,NULL
85,2018,2396098,10,12.996,NULL
85,2018,2396242,10,278.014,NULL
85,2018,2396284,10,15.696,NULL
85,2018,2396362,10,1334.014,NULL
85,2018,2396388,10,242.478,NULL
85,2018,2396406,10,1.984,NULL
85,2018,2396415,10,23.548,NULL
85,2018,2396433,10,86.887,NULL
85,2018,2396435,10,201.854,NULL
85,2018,2396471,10,57.184,NULL
85,2018,2396475,10,1.972,NULL
85,2018,2396511,10,10227.791,NULL
85,2018,2396543,10,11.315,NULL
85,2018,2396548,10,3.943,NULL
85,2018,2397106,10,20.434,NULL
85,2018,2397135,10,1.973,NULL
85,2018,2397159,10,12.147,NULL
85,2018,2397211,10,23.079,NULL
85,2018,2397235,10,113.838,NULL
85,2018,2397275,10,59.174,NULL
85,2018,2397299,10,246.429,NULL
85,2018,2397369,10,99.619,NULL
85,2018,2395838,11,677.819,NULL
85,2018,2395841,11,50.175,NULL
85,2018,2395846,11,429.033,NULL
85,2018,2395854,11,1.993,NULL
85,2018,2395876,11,310.323,NULL
85,2018,2395877,11,70.586,NULL
85,2018,2395918,11,189.77,NULL
85,2018,2395934,11,149.82,NULL
85,2018,2395935,11,13.167,NULL
85,2018,2395969,11,610.503,NULL
85,2018,2396006,11,0.703,NULL
85,2018,2396081,11,50.822,NULL
85,2018,2396098,11,48.429,NULL
85,2018,2396242,11,1317.997,NULL
85,2018,2396284,11,264.514,NULL
85,2018,2396316,11,19.085,NULL
85,2018,2396362,11,92.188,NULL
85,2018,2396388,11,136.891,NULL
85,2018,2396406,11,41.693,NULL
85,2018,2396415,11,216.254,NULL
85,2018,2396433,11,477.115,NULL
85,2018,2396435,11,447.1,NULL
85,2018,2396471,11,190.253,NULL
85,2018,2396475,11,66.198,NULL
85,2018,2396511,11,1000.517,NULL
85,2018,2396516,11,108.548,NULL
85,2018,2396543,11,317.917,NULL
85,2018,2396548,11,2.921,NULL
85,2018,2397036,11,22.532,NULL
85,2018,2397106,11,83.107,NULL
85,2018,2397127,11,30.654,NULL
85,2018,2397135,11,111.508,NULL
85,2018,2397159,11,365.213,NULL
85,2018,2397211,11,139.498,NULL
85,2018,2397235,11,54.251,NULL
85,2018,2397275,11,135.124,NULL
85,2018,2397299,11,334.801,NULL
85,2018,2397314,11,42.19,NULL
85,2018,2397369,11,1772.582,NULL
85,2018,2397370,11,0.27,NULL
130,2015,2395841,6,0,4
130,2016,2395841,6,0,4
130,2017,2395841,6,0,4
15,2015,2397127,2,NULL,NULL
15,2015,2397127,1,NULL,NULL
15,2016,2397127,2,NULL,NULL
15,2016,2397127,1,NULL,NULL
15,2017,2397127,2,NULL,NULL
15,2017,2397127,1,NULL,NULL
130,2015,2395841,1,17,1
130,2017,2395841,1,23,1
130,2016,2395841,1,24,1
130,2015,2396415,6,38,22
130,2016,2396415,6,39,22
130,2017,2396415,6,43,22
16,2015,2396548,5,389,NULL
16,2016,2396548,5,394,NULL
16,2017,2396548,5,426,NULL
130,2017,2396406,1,530,71
130,2015,2396406,1,538,72
130,2016,2396406,1,538,72
15,2017,2396433,1,34816,3129
15,2016,2396433,1,35343,3126
15,2015,2396433,1,35374,3117
130,2015,2396242,1,49021,5061
130,2016,2396242,1,51159,5227
130,2017,2396242,1,51519,5476
130,2017,2396242,6,70826,912
130,2016,2396242,6,76240,860
130,2015,2396242,6,76319,820
130,2017,2395838,1,103331,11277
130,2015,2395838,1,106297,11032
130,2016,2395838,1,107409,11097
130,2017,2396081,6,1975,14
130,2015,2396081,6,2055,17
130,2016,2396081,6,2203,14
130,2015,2396415,1,2792,180
130,2016,2396415,1,2849,180
130,2017,2396415,1,2916,183
130,2015,2396406,6,3326,9
130,2017,2396406,6,3367,9
130,2016,2396406,6,3462,9
15,2017,2396433,2,3502,NULL
15,2016,2396433,2,3848,NULL
15,2015,2396433,2,4054,NULL
130,2015,2396081,1,4472,269
130,2017,2396081,1,4617,285
130,2016,2396081,1,4627,276
130,2017,2395838,6,154424,2078
130,2016,2395838,6,157444,2044
130,2015,2395838,6,158994,2029
15,2015,2396284,2,24.28,NULL
15,2015,2396284,1,1485.807,108
15,2016,2396284,2,24.1,NULL
15,2016,2396284,1,1494.333,108
15,2017,2396284,2,26.54,NULL
15,2017,2396284,1,1442.483,108
85,2015,2395838,9,164.103,NULL
85,2015,2395838,10,603.957,NULL
85,2015,2395838,11,785.843,NULL
85,2015,2395838,1,129022.12,14609
85,2015,2395838,7,216000.619,1332
85,2015,2395838,5,346576.642,15941
85,2015,2395841,9,6.246,NULL
85,2015,2395841,11,93.836,NULL
85,2015,2395841,1,5462.549,751
85,2015,2395841,8,11936.941,180
85,2015,2395841,5,17499.572,931
85,2015,2395846,10,250.283,NULL
85,2015,2395846,9,299.317,NULL
85,2015,2395846,11,563.15,NULL
85,2015,2395846,1,113474.686,15291
85,2015,2395846,8,192212.795,1683
85,2015,2395846,5,306800.231,16974
85,2015,2395854,1,233.171,16
85,2015,2395854,11,1.989,NULL
85,2015,2395854,10,10.253,NULL
85,2015,2395854,9,88.638,NULL
85,2015,2395854,8,31682.016,129
85,2015,2395854,5,32016.067,145
85,2015,2395876,9,149.941,NULL
85,2015,2395876,10,401.107,NULL
85,2015,2395876,11,445.305,NULL
85,2015,2395876,1,85510.116,11092
85,2015,2395876,3,115957.879,111
85,2015,2395876,2,29091.961,587
85,2015,2395876,5,231556.309,11790
85,2015,2395877,9,2.9,NULL
85,2015,2395877,10,14.78,NULL
85,2015,2395877,11,89.857,NULL
85,2015,2395877,1,37168.063,2893
85,2015,2395877,5,45383.176,3166
85,2015,2395877,8,8107.576,273
85,2015,2395918,9,205.508,NULL
85,2015,2395918,11,396.762,NULL
85,2015,2395918,10,435.737,NULL
85,2015,2395918,1,57826.245,8406
85,2015,2395918,7,78954.512,946
85,2015,2395918,5,137818.764,9352
85,2015,2395934,10,2.263,NULL
85,2015,2395934,9,48.562,NULL
85,2015,2395934,11,149.369,NULL
85,2015,2395934,5,44915.919,3288
85,2015,2395934,1,19209.779,2829
85,2015,2395934,7,25505.946,459
85,2015,2395935,9,7.871,NULL
85,2015,2395935,11,32.053,NULL
85,2015,2395935,1,5319.533,1083
85,2015,2395935,7,11012.176,144
85,2015,2395935,5,16371.633,1227
85,2015,2395969,10,70.959,NULL
85,2015,2395969,9,75.582,NULL
85,2015,2395969,11,865.641,NULL
85,2015,2395969,1,67819.788,7852
85,2015,2395969,7,88999.204,1038
85,2015,2395969,5,157831.174,8890
85,2015,2396006,8,NULL,NULL
85,2015,2396006,11,0.485,NULL
85,2015,2396006,10,2.957,NULL
85,2015,2396006,1,3846.071,197
85,2015,2396006,5,3849.513,197
85,2015,2396081,9,39.641,NULL
85,2015,2396081,10,67.745,NULL
85,2015,2396081,11,81.04,NULL
85,2015,2396081,1,50138.881,3123
85,2015,2396081,5,69077.762,3515
85,2015,2396081,7,18750.455,392
85,2015,2396098,10,13.127,NULL
85,2015,2396098,11,90.204,NULL
85,2015,2396098,9,116.354,NULL
85,2015,2396098,1,7252.391,1248
85,2015,2396098,7,19601.958,365
85,2015,2396098,5,27074.034,1613
85,2015,2396211,8,NULL,NULL
85,2015,2396211,9,110.149,NULL
85,2015,2396211,1,1867.072,141
85,2015,2396211,5,1977.221,141
85,2015,2396242,9,217.43,NULL
85,2015,2396242,10,254.513,NULL
85,2015,2396242,11,1321.25,NULL
85,2015,2396242,2,153640.46,2316
85,2015,2396242,1,211583.544,26149
85,2015,2396242,3,342840.542,733
85,2015,2396242,5,709857.739,29198
85,2015,2396284,11,218.992,NULL
85,2015,2396284,10,34.285,NULL
85,2015,2396284,9,38.054,NULL
85,2015,2396284,1,31935.968,3795
85,2015,2396284,5,58058.843,4203
85,2015,2396284,3,12164.401,52
85,2015,2396284,2,13667.143,356
85,2015,2396311,1,NULL,NULL
85,2015,2396311,5,NULL,NULL
85,2015,2396316,11,35.88,NULL
85,2015,2396316,8,483.689,42
85,2015,2396316,1,1329.283,152
85,2015,2396316,5,1848.852,194
85,2015,2396362,11,283.306,NULL
85,2015,2396362,9,773.037,NULL
85,2015,2396362,10,1334.014,NULL
85,2015,2396362,2,46906.617,1057
85,2015,2396362,3,88360.844,135
85,2015,2396362,1,95665.979,15566
85,2015,2396362,5,233323.797,16758
85,2015,2396388,11,226.77,NULL
85,2015,2396388,10,245.136,NULL
85,2015,2396388,9,145.973,NULL
85,2015,2396388,1,41935.307,6235
85,2015,2396388,5,68664.9,6689
85,2015,2396388,8,26111.714,454
85,2015,2396406,9,1.946,NULL
85,2015,2396406,10,4.058,NULL
85,2015,2396406,11,84.957,NULL
85,2015,2396406,8,1939.541,95
85,2015,2396406,1,6430.301,820
85,2015,2396406,5,8460.803,915
85,2015,2396415,11,289.073,NULL
85,2015,2396415,10,29.952,NULL
85,2015,2396415,9,97.485,NULL
85,2015,2396415,1,24047.32,2604
85,2015,2396415,7,122019.95,537
85,2015,2396415,5,146483.78,3141
85,2015,2396433,9,70.957,NULL
85,2015,2396433,10,86.887,NULL
85,2015,2396433,11,530.856,NULL
85,2015,2396433,1,46723.34,5392
85,2015,2396433,8,108414.191,766
85,2015,2396433,5,155826.231,6158
85,2015,2396435,10,230.436,NULL
85,2015,2396435,11,601.746,NULL
85,2015,2396435,9,706.795,NULL
85,2015,2396435,1,99127.566,15306
85,2015,2396435,8,321101.28,2224
85,2015,2396435,5,421767.823,17530
85,2015,2396471,11,170.622,NULL
85,2015,2396471,9,8.361,NULL
85,2015,2396471,10,58.074,NULL
85,2015,2396471,7,38126.477,403
85,2015,2396471,5,62602.335,4343
85,2015,2396471,1,24238.801,3940
85,2015,2396475,10,1.972,NULL
85,2015,2396475,11,91.589,NULL
85,2015,2396475,8,2847.42,131
85,2015,2396475,1,7988.142,924
85,2015,2396475,5,10929.123,1055
85,2015,2396500,11,523.87,NULL
85,2015,2396500,10,764.144,NULL
85,2015,2396500,9,1224.766,NULL
85,2015,2396500,1,140165.535,23249
85,2015,2396500,7,344571.005,2337
85,2015,2396500,5,487249.32,25586
85,2015,2396508,8,NULL,NULL
85,2015,2396508,1,1979.557,170
85,2015,2396508,5,1979.557,170
85,2015,2396511,5,NULL,127896
85,2015,2396511,11,1077.73,NULL
85,2015,2396511,9,4103.384,NULL
85,2015,2396511,10,12900.577,NULL
85,2015,2396511,1,676888.301,115160
85,2015,2396511,7,2035336.387,12736
85,2015,2396516,11,159.156,NULL
85,2015,2396516,5,30973.811,2329
85,2015,2396516,8,14202.7,260
85,2015,2396516,1,16611.955,2069
85,2015,2396543,11,326.224,NULL
85,2015,2396543,10,11.315,NULL
85,2015,2396543,9,33.59,NULL
85,2015,2396543,7,59462.364,349
85,2015,2396543,5,83867.095,3577
85,2015,2396543,1,24033.602,3228
85,2015,2396548,9,1.763,NULL
85,2015,2396548,10,4.014,NULL
