ctu_name,ctu_id,year,utility_id,customer_class_name,customer_class_id,number_of_customers,mwh_per_year
Hanover,2394288,2018,85,Business *,8,89,3093497
Hanover,2394288,2018,85,Residential,1,1027,11910579.97
Hanover,2394288,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,64400
Hanover,2394288,2018,85,Total,5,1116,15068476.97
Hastings,2394320,2018,85,Business *,8,839,82110170
Hastings,2394320,2018,85,Residential,1,6947,56587305
Hastings,2394320,2018,85,Street Lighting - Metered,9,,151212
Hastings,2394320,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,145129
Hastings,2394320,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,246248
Hastings,2394320,2018,85,Total,5,7786,139240064
Hilltop,2394389,2018,85,Business,7,74,3568056
Hilltop,2394389,2018,85,Residential,1,424,2229005
Hilltop,2394389,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,1995
Hilltop,2394389,2018,85,Total,5,498,5799056
Hopkins,2394417,2018,85,Commercial,2,978,42061349
Hopkins,2394417,2018,85,Industrial,3,179,102832419
Hopkins,2394417,2018,85,Residential,1,8563,47891110
Hopkins,2394417,2018,85,Street Lighting - Metered,9,,97041
Hopkins,2394417,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,253423
Hopkins,2394417,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,403294
Hopkins,2394417,2018,85,Total,5,9720,193538636
Hugo,2394440,2018,85,Business,7,574,41057438
Hugo,2394440,2018,85,Residential,1,5142,47212678
Hugo,2394440,2018,85,Street Lighting - Metered,9,,3249
Hugo,2394440,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,52348
Hugo,2394440,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,514029
Hugo,2394440,2018,85,Total,5,5716,88839742
Independence,2395420,2018,85,Business,7,107,3240041
Independence,2395420,2018,85,Residential,1,304,4471134
Independence,2395420,2018,85,Street Lighting - Metered,9,,1055
Independence,2395420,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,4919
Independence,2395420,2018,85,Total,5,411,7717149
Inver Grove Heights,2395429,2018,85,Business *,8,1288,114887066
Inver Grove Heights,2395429,2018,85,Residential,1,12881,95951139
Inver Grove Heights,2395429,2018,85,Street Lighting - Metered,9,,127336
Inver Grove Heights,2395429,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,181138
Inver Grove Heights,2395429,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,396404
Inver Grove Heights,2395429,2018,85,Total,5,14169,211543083
Jordan,2395483,2018,85,Business,7,255,17226186
Jordan,2395483,2018,85,Residential,1,1496,12740622
Jordan,2395483,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,93926
Jordan,2395483,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,100173
Jordan,2395483,2018,85,Total,5,1751,30160907
Lake Elmo,2395589,2018,85,Business,7,568,23946063
Lake Elmo,2395589,2018,85,Residential,1,3898,42882117
Lake Elmo,2395589,2018,85,Street Lighting - Metered,9,,31010
Lake Elmo,2395589,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,2554
Lake Elmo,2395589,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,122154
Lake Elmo,2395589,2018,85,Total,5,4466,66983898
Lakeland,2395609,2018,85,Business *,8,90,2190433.97
Lakeland,2395609,2018,85,Residential,1,732,7456869
Lakeland,2395609,2018,85,Street Lighting - Metered,9,,16401
Lakeland,2395609,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,5108
Lakeland,2395609,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,13273
Lakeland,2395609,2018,85,Total,5,822,9682084.97
Lakeland Shores,2395610,2018,85,Business *,8,,
Lakeland Shores,2395610,2018,85,Residential,1,125,1468434
Lakeland Shores,2395610,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,1459
Lakeland Shores,2395610,2018,85,Total,5,125,1469893
Lakeville,2395614,2018,85,Business,7,750,155716011
Lakeville,2395614,2018,85,Residential,1,4606,44650352
Lakeville,2395614,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,73571
Lakeville,2395614,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,743763
Lakeville,2395614,2018,85,Total,5,5356,201183697
Landfall,2395626,2018,85,Business *,8,,
Landfall,2395626,2018,85,Residential,1,312,2511367
Landfall,2395626,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,28174
Landfall,2395626,2018,85,Total,5,312,2539541
Lauderdale,2395642,2018,85,Business *,8,74,4178440
Lauderdale,2395642,2018,85,Residential,1,1210,6013217.91
Lauderdale,2395642,2018,85,Street Lighting - Metered,9,,31381
Lauderdale,2395642,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,1972
Lauderdale,2395642,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,10026
Lauderdale,2395642,2018,85,Total,5,1284,10235036.91
Lexington,2395696,2018,85,Business *,8,89,3713889
Lexington,2395696,2018,85,Residential,1,564,4378041
Lexington,2395696,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,6487
Lexington,2395696,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,15288
Lexington,2395696,2018,85,Total,5,653,8113705
Lilydale,2395708,2018,85,Business *,8,41,4533543
Lilydale,2395708,2018,85,Residential,1,461,2875463
Lilydale,2395708,2018,85,Street Lighting - Metered,9,,12750
Lilydale,2395708,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,2936
Lilydale,2395708,2018,85,Total,5,502,7424692
Lino Lakes,2395725,2018,85,Business *,8,414,30363824
Lino Lakes,2395725,2018,85,Residential,1,5000,49203016
Lino Lakes,2395725,2018,85,Street Lighting - Metered,9,,10273
Lino Lakes,2395725,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,24402
Lino Lakes,2395725,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,186179
Lino Lakes,2395725,2018,85,Total,5,5414,79787694
Little Canada,2395733,2018,85,Business,7,767,53034011.97
Little Canada,2395733,2018,85,Residential,1,4746,31101723
Little Canada,2395733,2018,85,Street Lighting - Metered,9,,171288
Little Canada,2395733,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,25745
Little Canada,2395733,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,162184
Little Canada,2395733,2018,85,Total,5,5513,84494951.97
Long Lake,2395756,2018,85,Business,7,268,9908481
Long Lake,2395756,2018,85,Residential,1,761,6772967
Long Lake,2395756,2018,85,Street Lighting - Metered,9,,12761
Long Lake,2395756,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,4525
Long Lake,2395756,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,43436
Long Lake,2395756,2018,85,Total,5,1029,16742170
Loretto,2395764,2018,85,Business,7,57,2262684
Loretto,2395764,2018,85,Residential,1,275,2520626
Loretto,2395764,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,27396
Loretto,2395764,2018,85,Total,5,332,4810706
Mahtomedi,2395818,2018,85,Business *,8,226,13582429
Mahtomedi,2395818,2018,85,Residential,1,3110,28463614
Mahtomedi,2395818,2018,85,Street Lighting - Metered,9,,42758
Mahtomedi,2395818,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,34069
Mahtomedi,2395818,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,27778
Mahtomedi,2395818,2018,85,Total,5,3336,42150648
Maple Grove,2395838,2018,85,Business,7,1357,214525223.6
Maple Grove,2395838,2018,85,Residential,1,15325,131243968
Maple Grove,2395838,2018,85,Street Lighting - Metered,9,,313046
Maple Grove,2395838,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,601009
Maple Grove,2395838,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,677819
Maple Grove,2395838,2018,85,Total,5,16682,347361065.6
Maple Plain,2395841,2018,85,Business,7,182,12323561
Maple Plain,2395841,2018,85,Residential,1,755,5565902
Maple Plain,2395841,2018,85,Street Lighting - Metered,9,,6432
Maple Plain,2395841,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,50175
Maple Plain,2395841,2018,85,Total,5,937,17946070
Maplewood,2395846,2018,85,Business *,8,1705,190448313
Maplewood,2395846,2018,85,Residential,1,15648,118781524.9
Maplewood,2395846,2018,85,Street Lighting - Metered,9,,271442
Maplewood,2395846,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,252398
Maplewood,2395846,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,429033
Maplewood,2395846,2018,85,Total,5,17353,310182710.9
Marine On St Croix,2395007,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,12330
Marine On St Croix,2395007,2018,85,Total,5,0,12330
Mayer,2395049,2018,85,Business *,8,83,1674690
Mayer,2395049,2018,85,Residential,1,590,5950297.01
Mayer,2395049,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,48373
Mayer,2395049,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,57031
Mayer,2395049,2018,85,Total,5,673,7730391.01
Medicine Lake,2395082,2018,85,Business *,8,,
Medicine Lake,2395082,2018,85,Residential,1,168,1797831
Medicine Lake,2395082,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,6056
Medicine Lake,2395082,2018,85,Total,5,168,1803887
Medina,2395084,2018,85,Business,7,305,17637097
Medina,2395084,2018,85,Residential,1,1354,16665333
Medina,2395084,2018,85,Street Lighting - Metered,9,,13571
Medina,2395084,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,12276
Medina,2395084,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,44245
Medina,2395084,2018,85,Total,5,1659,34372522
Mendota,2395096,2018,85,Business *,8,26,368819
Mendota,2395096,2018,85,Residential,1,84,843078
Mendota,2395096,2018,85,Street Lighting - Metered,9,,50040
Mendota,2395096,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,6588
Mendota,2395096,2018,85,Total,5,110,1268525
Mendota Heights,2395097,2018,85,Business,7,691,89428502
Mendota Heights,2395097,2018,85,Residential,1,4853,47660402
Mendota Heights,2395097,2018,85,Street Lighting - Metered,9,,305289
Mendota Heights,2395097,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,30117
Mendota Heights,2395097,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,68437
Mendota Heights,2395097,2018,85,Total,5,5544,137492747
Minneapolis,2395345,2018,85,Business,7,18017,2834632008
Minneapolis,2395345,2018,85,Residential,1,178047,1029006227
Minneapolis,2395345,2018,85,Street Lighting - Metered,9,,13603924.01
Minneapolis,2395345,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,2328897
Minneapolis,2395345,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,13358323
Minneapolis,2395345,2018,85,Total,5,196064,3892929379
Minnetonka,2395350,2018,85,Commercial,2,1969,159239892
Minnetonka,2395350,2018,85,Industrial,3,375,244245828
Minnetonka,2395350,2018,85,Residential,1,24181,203845977
Minnetonka,2395350,2018,85,Street Lighting - Metered,9,,320710
Minnetonka,2395350,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,560332
Minnetonka,2395350,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,617368
Minnetonka,2395350,2018,85,Total,5,26525,608830107
Minnetonka Beach,2395351,2018,85,Business *,8,27,75760
Minnetonka Beach,2395351,2018,85,Residential,1,238,4583657
Minnetonka Beach,2395351,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,19831
Minnetonka Beach,2395351,2018,85,Total,5,265,4679248
Minnetrista,2395352,2018,85,Business *,8,213,6225609
Minnetrista,2395352,2018,85,Residential,1,2227,31860295
Minnetrista,2395352,2018,85,Street Lighting - Metered,9,,10670
Minnetrista,2395352,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,2554
Minnetrista,2395352,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,147682
Minnetrista,2395352,2018,85,Total,5,2440,38246810
Mound,2395111,2018,85,Business,7,328,16290126
Mound,2395111,2018,85,Residential,1,4429,37781135
Mound,2395111,2018,85,Street Lighting - Metered,9,,104547
Mound,2395111,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,19190
Mound,2395111,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,76937
Mound,2395111,2018,85,Total,5,4757,54271935
Mounds View,2395118,2018,85,Commercial,2,360,13816201
Mounds View,2395118,2018,85,Industrial,3,84,57256758
Mounds View,2395118,2018,85,Residential,1,5305,37273848
Mounds View,2395118,2018,85,Street Lighting - Metered,9,,77445
Mounds View,2395118,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,29534
Mounds View,2395118,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,195675
Mounds View,2395118,2018,85,Total,5,5749,108649461
New Brighton,2395187,2018,85,Business,7,983,120424293
New Brighton,2395187,2018,85,Residential,1,9834,67655448
New Brighton,2395187,2018,85,Street Lighting - Metered,9,,185350
New Brighton,2395187,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,120543
New Brighton,2395187,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,116035
New Brighton,2395187,2018,85,Total,5,10817,188501669
New Germany,2395195,2018,85,Business *,8,37,403967
New Germany,2395195,2018,85,Residential,1,190,1720257
New Germany,2395195,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,12763
New Germany,2395195,2018,85,Total,5,227,2136987
New Hope,2395201,2018,85,Business,7,984,140565228
New Hope,2395201,2018,85,Residential,1,9231,56467519.67
New Hope,2395201,2018,85,Street Lighting - Metered,9,,165782
New Hope,2395201,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,94756
New Hope,2395201,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,116481
New Hope,2395201,2018,85,Total,5,10215,197409766.7
Newport,2395227,2018,85,Business *,8,303,14194246
Newport,2395227,2018,85,Residential,1,1516,12251995
Newport,2395227,2018,85,Street Lighting - Metered,9,,154155
Newport,2395227,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,45986
Newport,2395227,2018,85,Total,5,1819,26646382
North Oaks,2395259,2018,85,Business *,8,151,6607398
North Oaks,2395259,2018,85,Residential,1,1690,27303749
North Oaks,2395259,2018,85,Total,5,1841,33911147
North Saint Paul,2395261,2018,85,Business *,8,,
North Saint Paul,2395261,2018,85,Total,5,,
Northfield,2395265,2018,85,Business *,8,775,122127713
Northfield,2395265,2018,85,Residential,1,6533,50094226.99
Northfield,2395265,2018,85,Street Lighting - Metered,9,,33081
Northfield,2395265,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,251422
Northfield,2395265,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,321864
Northfield,2395265,2018,85,Total,5,7308,172828307
Oak Park Heights,2395285,2018,85,Business,7,409,57975544
Oak Park Heights,2395285,2018,85,Residential,1,1809,13479565
Oak Park Heights,2395285,2018,85,Street Lighting - Metered,9,,77903
Oak Park Heights,2395285,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,7886
Oak Park Heights,2395285,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,91383
Oak Park Heights,2395285,2018,85,Total,5,2218,71632281
Oakdale,2395287,2018,85,Business,7,1073,115327669
Oakdale,2395287,2018,85,Residential,1,10811,77947704
Oakdale,2395287,2018,85,Street Lighting - Metered,9,,260320
Oakdale,2395287,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,1005293
Oakdale,2395287,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,201660
Oakdale,2395287,2018,85,Total,5,11884,194742646
Orono,2396081,2018,85,Business,7,411,18712066
Orono,2396081,2018,85,Residential,1,3187,52239386
Orono,2396081,2018,85,Street Lighting - Metered,9,,31535
Orono,2396081,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,54042
Orono,2396081,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,50822
Orono,2396081,2018,85,Total,5,3598,71087851
Osseo,2396098,2018,85,Commercial,2,299,11977549
Osseo,2396098,2018,85,Industrial,3,74,6984389
Osseo,2396098,2018,85,Residential,1,1273,7755472
Osseo,2396098,2018,85,Street Lighting - Metered,9,,74206
Osseo,2396098,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,12996
Osseo,2396098,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,48429
Osseo,2396098,2018,85,Total,5,1646,26853041
Pine Springs,2396211,2018,85,Business *,8,,
Pine Springs,2396211,2018,85,Residential,1,142,2029997
Pine Springs,2396211,2018,85,Street Lighting - Metered,9,,77020
Pine Springs,2396211,2018,85,Total,5,142,2107017
Plymouth,2396242,2018,85,Commercial,2,2321,142811624
Plymouth,2396242,2018,85,Industrial,3,691,348469463
Plymouth,2396242,2018,85,Residential,1,26707,215957004
Plymouth,2396242,2018,85,Street Lighting - Metered,9,,288805
Plymouth,2396242,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,278014
Plymouth,2396242,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,1317997
Plymouth,2396242,2018,85,Total,5,29719,709122907
Prior Lake,2396284,2018,85,Commercial,2,359,14315680
Prior Lake,2396284,2018,85,Industrial,3,53,12698532
Prior Lake,2396284,2018,85,Residential,1,3841,33604186
Prior Lake,2396284,2018,85,Street Lighting - Metered,9,,35162
Prior Lake,2396284,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,15696
Prior Lake,2396284,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,264514
Prior Lake,2396284,2018,85,Total,5,4253,60933770
Ramsey,2396311,2018,85,Residential,1,,
Ramsey,2396311,2018,85,Total,5,,
Randolph,2396316,2018,85,Business *,8,44,661577
Randolph,2396316,2018,85,Residential,1,153,1420204
Randolph,2396316,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,19085
Randolph,2396316,2018,85,Total,5,197,2100866
Richfield,2396362,2018,85,Commercial,2,1043,45510402
Richfield,2396362,2018,85,Industrial,3,124,80137010
Richfield,2396362,2018,85,Residential,1,15597,98925205
Richfield,2396362,2018,85,Street Lighting - Metered,9,,616486
Richfield,2396362,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,1334014
Richfield,2396362,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,92188
Richfield,2396362,2018,85,Total,5,16764,226615305
Robbinsdale,2396388,2018,85,Business *,8,427,28741336.91
Robbinsdale,2396388,2018,85,Residential,1,6242,43871718.91
Robbinsdale,2396388,2018,85,Street Lighting - Metered,9,,109385
Robbinsdale,2396388,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,242478
Robbinsdale,2396388,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,136891
Robbinsdale,2396388,2018,85,Total,5,6669,73101809.82
Rockford,2396406,2018,85,Business *,8,97,1740633
Rockford,2396406,2018,85,Residential,1,831,6563246
Rockford,2396406,2018,85,Street Lighting - Metered,9,,1948
Rockford,2396406,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,1984
Rockford,2396406,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,41693
Rockford,2396406,2018,85,Total,5,928,8349504
Rogers,2396415,2018,85,Commercial,2,660,37360613
Rogers,2396415,2018,85,Industrial,3,219,109879409
Rogers,2396415,2018,85,Residential,1,4316,44176097
Rogers,2396415,2018,85,Street Lighting - Metered,9,,57446
Rogers,2396415,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,23548
Rogers,2396415,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,216254
Rogers,2396415,2018,85,Total,5,5195,191713367
Rosemount,2396433,2018,85,Business *,8,790,114497198
Rosemount,2396433,2018,85,Residential,1,5839,50313722
Rosemount,2396433,2018,85,Street Lighting - Metered,9,,39861
Rosemount,2396433,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,86887
Rosemount,2396433,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,477115
Rosemount,2396433,2018,85,Total,5,6629,165414783
Roseville,2396435,2018,85,Business,7,2248,284982023.8
Roseville,2396435,2018,85,Residential,1,15389,103038004.9
Roseville,2396435,2018,85,Street Lighting - Metered,9,,486288
Roseville,2396435,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,201854
Roseville,2396435,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,447100
Roseville,2396435,2018,85,Total,5,17637,389155270.7
Saint Anthony,2396471,2018,85,Business,7,400,36980036
Saint Anthony,2396471,2018,85,Residential,1,3822,23620053
Saint Anthony,2396471,2018,85,Street Lighting - Metered,9,,8437
Saint Anthony,2396471,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,57184
Saint Anthony,2396471,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,190253
Saint Anthony,2396471,2018,85,Total,5,4222,60855963
Saint Bonifacius,2396475,2018,85,Business *,8,132,2767245
Saint Bonifacius,2396475,2018,85,Residential,1,925,8332251
Saint Bonifacius,2396475,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,1972
Saint Bonifacius,2396475,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,66198
Saint Bonifacius,2396475,2018,85,Total,5,1057,11167666
Saint Paul,2396511,2018,85,Business,7,12679,1997177358
Saint Paul,2396511,2018,85,Residential,1,117178,724332898.6
Saint Paul,2396511,2018,85,Street Lighting - Metered,9,,5057950
Saint Paul,2396511,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,10227791
Saint Paul,2396511,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,1000517
Saint Paul,2396511,2018,85,Total,5,129857,2737796514
Saint Paul Park,2396516,2018,85,Business *,8,253,13409141
Saint Paul Park,2396516,2018,85,Residential,1,2086,17219468.01
Saint Paul Park,2396516,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,108548
Saint Paul Park,2396516,2018,85,Total,5,2339,30737157.01
Savage,2396543,2018,85,Business,7,375,61681545
Savage,2396543,2018,85,Residential,1,3532,27152311
Savage,2396543,2018,85,Street Lighting - Metered,9,,18505
Savage,2396543,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,11315
Savage,2396543,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,317917
Savage,2396543,2018,85,Total,5,3907,89181593
Scandia,2396548,2018,85,Business *,8,143,4004798
Scandia,2396548,2018,85,Residential,1,1351,15889777
Scandia,2396548,2018,85,Street Lighting - Metered,9,,25261
Scandia,2396548,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,3943
Scandia,2396548,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,2921
Scandia,2396548,2018,85,Total,5,1494,19926700
Shakopee,2395854,2018,85,Business *,8,136,28576823
Shakopee,2395854,2018,85,Residential,1,16,234337
Shakopee,2395854,2018,85,Street Lighting - Metered,9,,81543
Shakopee,2395854,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,10290
Shakopee,2395854,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,1993
Shakopee,2395854,2018,85,Total,5,152,28904986
Shoreview,2395876,2018,85,Commercial,2,602,29719646
Shoreview,2395876,2018,85,Industrial,3,109,114958620
Shoreview,2395876,2018,85,Residential,1,11471,86229497
Shoreview,2395876,2018,85,Street Lighting - Metered,9,,241040
Shoreview,2395876,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,350169
Shoreview,2395876,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,310323
Shoreview,2395876,2018,85,Total,5,12182,231809295
Shorewood,2395877,2018,85,Business *,8,268,8368751
Shorewood,2395877,2018,85,Residential,1,2934,39033965
Shorewood,2395877,2018,85,Street Lighting - Metered,9,,8892
Shorewood,2395877,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,14780
Shorewood,2395877,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,70586
Shorewood,2395877,2018,85,Total,5,3202,47496974
South Saint Paul,2395918,2018,85,Business,7,951,80393665
South Saint Paul,2395918,2018,85,Residential,1,8404,60592562
South Saint Paul,2395918,2018,85,Street Lighting - Metered,9,,157895
South Saint Paul,2395918,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,435739
South Saint Paul,2395918,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,189770
South Saint Paul,2395918,2018,85,Total,5,9355,141769631
Spring Lake Park,2395934,2018,85,Business,7,460,26258702
Spring Lake Park,2395934,2018,85,Residential,1,2822,19587055
Spring Lake Park,2395934,2018,85,Street Lighting - Metered,9,,36308
Spring Lake Park,2395934,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,2263
Spring Lake Park,2395934,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,149820
Spring Lake Park,2395934,2018,85,Total,5,3282,46034148
Spring Park,2395935,2018,85,Business,7,147,10540108
Spring Park,2395935,2018,85,Residential,1,1084,5469575
Spring Park,2395935,2018,85,Street Lighting - Metered,9,,8633
Spring Park,2395935,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,13167
Spring Park,2395935,2018,85,Total,5,1231,16031483
Stillwater,2395969,2018,85,Business,7,1043,85446171
Stillwater,2395969,2018,85,Residential,1,7973,70654674
Stillwater,2395969,2018,85,Street Lighting - Metered,9,,49138
Stillwater,2395969,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,74791
Stillwater,2395969,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,610503
Stillwater,2395969,2018,85,Total,5,9016,156835277
Sunfish Lake,2396006,2018,85,Business *,8,,
Sunfish Lake,2396006,2018,85,Residential,1,197,4136427
Sunfish Lake,2396006,2018,85,Street Lighting - Non-Metered/Customer Owned,10,,2957
Sunfish Lake,2396006,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,703
Sunfish Lake,2396006,2018,85,Total,5,197,4140087
Tonka Bay,2397036,2018,85,Business *,8,82,1369478
Tonka Bay,2397036,2018,85,Residential,1,671,8774927
Tonka Bay,2397036,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,22532
Tonka Bay,2397036,2018,85,Total,5,753,10166937
Baytown Twp.,663529,2018,85,Business *,8,189,1504283
Baytown Twp.,663529,2018,85,Residential,1,724,10530582
Baytown Twp.,663529,2018,85,Street Lighting - Metered,9,,13
Baytown Twp.,663529,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,14563
Baytown Twp.,663529,2018,85,Total,5,913,12049441
Belle Plaine Twp.,663556,2018,85,Business *,8,,
Belle Plaine Twp.,663556,2018,85,Residential,1,137,1263312
Belle Plaine Twp.,663556,2018,85,Total,5,137,1263312
Benton Twp.,663571,2018,85,Business *,8,36,368295.97
Benton Twp.,663571,2018,85,Residential,1,251,4313635
Benton Twp.,663571,2018,85,Street Lighting - Metered,9,,774
Benton Twp.,663571,2018,85,Total,5,287,4682704.97
Camden Twp.,663731,2018,85,Business *,8,,
Camden Twp.,663731,2018,85,Residential,1,83,1238797
Camden Twp.,663731,2018,85,Total,5,83,1238797
Castle Rock Twp.,663763,2018,85,Business,7,45,1320334
Castle Rock Twp.,663763,2018,85,Residential,1,96,1115670
Castle Rock Twp.,663763,2018,85,Total,5,141,2436004
Credit River Twp.,663886,2018,85,Business *,8,,
Credit River Twp.,663886,2018,85,Residential,1,52,577798
Credit River Twp.,663886,2018,85,Street Lighting - Non-Metered/Xcel-Owned,11,,711
Credit River Twp.,663886,2018,85,Total,5,52,578509
Dahlgren Twp.,663913,2018,85,Business *,8,,
Dahlgren Twp.,663913,2018,85,Residential,1,93,1394654
Dahlgren Twp.,663913,2018,85,Total,5,93,1394654
Denmark Twp.,663965,2018,85,Business,7,145,7388643
Denmark Twp.,663965,2018,85,Residential,1,720,9895834
Denmark Twp.,663965,2018,85,Total,5,865,17284477
Empire Twp.,664099,2018,85,Business *,8,120,7419768
